Artist,Song,Valence,Max Temp,Min Temp,Mean Temp,Danceability,Energy,Acousticness,Tempo,Date
The Kid LAROI,NIGHTS LIKE THIS,0.12,29.644886363636363,19.807386363636365,24.697727272727274,0.482,0.757,0.0137,142.579,2024-07-09
Zach Bryan,Sun to Me,0.557,29.644886363636363,19.807386363636365,24.697727272727274,0.505,0.27,0.593,98.721,2024-07-09
Shaboozey,A Bar Song (Tipsy),0.599,27.076704545454547,18.353977272727274,22.707386363636363,0.722,0.706,0.072,80.969,2024-07-10
"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),0.731,27.076704545454547,18.353977272727274,22.707386363636363,0.638,0.855,0.00757,127.986,2024-07-10
Kendrick Lamar,Not Like Us,0.214,27.076704545454547,18.353977272727274,22.707386363636363,0.898,0.472,0.0107,101.061,2024-07-10
Sabrina Carpenter,Espresso,0.69,27.076704545454547,18.353977272727274,22.707386363636363,0.701,0.76,0.107,103.969,2024-07-10
Sabrina Carpenter,Please Please Please,0.579,27.076704545454547,18.353977272727274,22.707386363636363,0.669,0.586,0.274,107.071,2024-07-10
Billie Eilish,BIRDS OF A FEATHER,0.438,27.076704545454547,18.353977272727274,22.707386363636363,0.747,0.507,0.2,104.978,2024-07-10
Benson Boone,Beautiful Things,0.219,27.076704545454547,18.353977272727274,22.707386363636363,0.472,0.471,0.151,105.029,2024-07-10
Chappell Roan,"Good Luck, Babe!",0.785,27.076704545454547,18.353977272727274,22.707386363636363,0.7,0.582,0.0502,116.712,2024-07-10
Morgan Wallen,Lies Lies Lies,0.382,27.076704545454547,18.353977272727274,22.707386363636363,0.486,0.702,0.239,81.053,2024-07-10
Tommy Richman,MILLION DOLLAR BABY,0.919,27.076704545454547,18.353977272727274,22.707386363636363,0.852,0.697,0.0973,138.029,2024-07-10
Hozier,Too Sweet,0.934,27.076704545454547,18.353977272727274,22.707386363636363,0.741,0.62,0.0295,117.038,2024-07-10
Eminem,Houdini,0.889,27.076704545454547,18.353977272727274,22.707386363636363,0.936,0.887,0.0292,127.003,2024-07-10
Dasha,Austin (Boots Stop Workin'),0.739,27.076704545454547,18.353977272727274,22.707386363636363,0.756,0.672,0.464,114.935,2024-07-10
Zach Bryan,28,0.435,27.076704545454547,18.353977272727274,22.707386363636363,0.492,0.519,0.227,80.868,2024-07-10
Zach Bryan,Pink Skies,0.253,27.076704545454547,18.353977272727274,22.707386363636363,0.525,0.488,0.191,84.999,2024-07-10
Myles Smith,Stargazing,0.332,27.076704545454547,18.353977272727274,22.707386363636363,0.635,0.601,0.246,123.994,2024-07-10
Noah Kahan,Stick Season,0.801,27.076704545454547,18.353977272727274,22.707386363636363,0.664,0.5,0.799,117.896,2024-07-10
Teddy Swims,Lose Control,0.242,27.076704545454547,18.353977272727274,22.707386363636363,0.561,0.604,0.199,159.92,2024-07-10
"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),0.155,27.076704545454547,18.353977272727274,22.707386363636363,0.429,0.453,0.554,77.639,2024-07-10
Morgan Wallen,Last Night,0.488,27.076704545454547,18.353977272727274,22.707386363636363,0.492,0.673,0.413,203.812,2024-07-10
"Quavo, Lana Del Rey",Tough,0.211,27.076704545454547,18.353977272727274,22.707386363636363,0.582,0.557,0.452,84.989,2024-07-10
"Taylor Swift, Post Malone",Fortnight (feat. Post Malone),0.281,27.076704545454547,18.353977272727274,22.707386363636363,0.504,0.386,0.502,192.004,2024-07-10
"Marshmello, Kane Brown",Miles On It,0.785,27.076704545454547,18.353977272727274,22.707386363636363,0.634,0.761,0.00537,129.963,2024-07-10
Billie Eilish,LUNCH,0.945,27.076704545454547,18.353977272727274,22.707386363636363,0.893,0.4,0.0452,124.987,2024-07-10
"Post Malone, Blake Shelton",Pour Me A Drink (Feat. Blake Shelton),0.861,27.076704545454547,18.353977272727274,22.707386363636363,0.577,0.904,0.0018,119.033,2024-07-10
"Central Cee, Lil Baby",BAND4BAND (feat. Lil Baby),0.886,27.076704545454547,18.353977272727274,22.707386363636363,0.882,0.764,0.359,140.113,2024-07-10
The Kid LAROI,GIRLS,0.797,27.076704545454547,18.353977272727274,22.707386363636363,0.731,0.734,0.0382,101.008,2024-07-10
Michael Marcagi,Scared To Start,0.443,27.076704545454547,18.353977272727274,22.707386363636363,0.527,0.551,0.384,148.035,2024-07-10
Zach Bryan,Something in the Orange,0.148,27.076704545454547,18.353977272727274,22.707386363636363,0.369,0.192,0.555,175.212,2024-07-10
Tommy Richman,DEVIL IS A LIE,0.613,27.076704545454547,18.353977272727274,22.707386363636363,0.904,0.452,0.174,90.026,2024-07-10
"Eminem, Big Sean, BabyTron",Tobey (feat. Big Sean and BabyTron),0.208,27.076704545454547,18.353977272727274,22.707386363636363,0.649,0.663,0.263,139.023,2024-07-10
"Morgan Wallen, ERNEST",Cowgirls (feat. ERNEST),0.399,27.076704545454547,18.353977272727274,22.707386363636363,0.621,0.779,0.216,172.037,2024-07-10
Chappell Roan,HOT TO GO!,0.957,27.076704545454547,18.353977272727274,22.707386363636363,0.742,0.757,0.0187,139.982,2024-07-10
Mark Ambor,Belong Together,0.64,27.076704545454547,18.353977272727274,22.707386363636363,0.646,0.668,0.491,90.969,2024-07-10
Benson Boone,Slow It Down,0.544,27.076704545454547,18.353977272727274,22.707386363636363,0.432,0.583,0.174,181.489,2024-07-10
"Future, Metro Boomin, Kendrick Lamar",Like That,0.312,27.076704545454547,18.353977272727274,22.707386363636363,0.814,0.676,0.00709,162.012,2024-07-10
Artemas,i like the way you kiss me,0.747,27.076704545454547,18.353977272727274,22.707386363636363,0.599,0.946,9.38e-4,151.647,2024-07-10
"Ella Langley, Riley Green",you look like you love me (feat. Riley Green),0.455,27.076704545454547,18.353977272727274,22.707386363636363,0.663,0.675,0.353,128.942,2024-07-10
"David Guetta, OneRepublic",I Don't Wanna Wait,0.554,27.076704545454547,18.353977272727274,22.707386363636363,0.681,0.714,0.0375,129.976,2024-07-10
Taylor Swift,Cruel Summer,0.564,27.076704545454547,18.353977272727274,22.707386363636363,0.552,0.702,0.117,169.994,2024-07-10
Djo,End of Beginning,0.912,27.076704545454547,18.353977272727274,22.707386363636363,0.689,0.454,0.0351,159.982,2024-07-10
Zach Bryan,Heading South,0.388,27.076704545454547,18.353977272727274,22.707386363636363,0.68,0.246,0.783,110.23,2024-07-10
Ariana Grande,we can't be friends (wait for your love),0.295,27.076704545454547,18.353977272727274,22.707386363636363,0.645,0.646,0.0615,115.842,2024-07-10
Luke Combs,Fast Car,0.67,27.076704545454547,18.353977272727274,22.707386363636363,0.712,0.603,0.186,97.994,2024-07-10
Morgan Wallen,Thinkin’ Bout Me,0.468,27.076704545454547,18.353977272727274,22.707386363636363,0.659,0.789,0.487,139.982,2024-07-10
"FloyyMenor, Cris Mj",Gata Only,0.669,27.076704545454547,18.353977272727274,22.707386363636363,0.791,0.499,0.446,99.986,2024-07-10
Tucker Wetmore,Wind Up Missin’ You,0.636,27.076704545454547,18.353977272727274,22.707386363636363,0.572,0.722,0.512,171.857,2024-07-10
Morgan Wallen,You Proof,0.681,27.076704545454547,18.353977272727274,22.707386363636363,0.728,0.818,0.323,119.706,2024-07-10
Luke Combs,Where the Wild Things Are,0.379,27.076704545454547,18.353977272727274,22.707386363636363,0.708,0.731,0.0189,116.975,2024-07-10
The Kid LAROI,NIGHTS LIKE THIS,0.12,27.076704545454547,18.353977272727274,22.707386363636363,0.482,0.757,0.0137,142.579,2024-07-10
Shaboozey,A Bar Song (Tipsy),0.599,24.679545454545455,18.19715909090909,21.43806818181818,0.722,0.706,0.072,80.969,2024-07-11
"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),0.731,24.679545454545455,18.19715909090909,21.43806818181818,0.638,0.855,0.00757,127.986,2024-07-11
Kendrick Lamar,Not Like Us,0.214,24.679545454545455,18.19715909090909,21.43806818181818,0.898,0.472,0.0107,101.061,2024-07-11
Sabrina Carpenter,Espresso,0.69,24.679545454545455,18.19715909090909,21.43806818181818,0.701,0.76,0.107,103.969,2024-07-11
Sabrina Carpenter,Please Please Please,0.579,24.679545454545455,18.19715909090909,21.43806818181818,0.669,0.586,0.274,107.071,2024-07-11
Billie Eilish,BIRDS OF A FEATHER,0.438,24.679545454545455,18.19715909090909,21.43806818181818,0.747,0.507,0.2,104.978,2024-07-11
Morgan Wallen,Lies Lies Lies,0.382,24.679545454545455,18.19715909090909,21.43806818181818,0.486,0.702,0.239,81.053,2024-07-11
Benson Boone,Beautiful Things,0.219,24.679545454545455,18.19715909090909,21.43806818181818,0.472,0.471,0.151,105.029,2024-07-11
Chappell Roan,"Good Luck, Babe!",0.785,24.679545454545455,18.19715909090909,21.43806818181818,0.7,0.582,0.0502,116.712,2024-07-11
Tommy Richman,MILLION DOLLAR BABY,0.919,24.679545454545455,18.19715909090909,21.43806818181818,0.852,0.697,0.0973,138.029,2024-07-11
Hozier,Too Sweet,0.934,24.679545454545455,18.19715909090909,21.43806818181818,0.741,0.62,0.0295,117.038,2024-07-11
Eminem,Houdini,0.889,24.679545454545455,18.19715909090909,21.43806818181818,0.936,0.887,0.0292,127.003,2024-07-11
Dasha,Austin (Boots Stop Workin'),0.739,24.679545454545455,18.19715909090909,21.43806818181818,0.756,0.672,0.464,114.935,2024-07-11
Zach Bryan,28,0.435,24.679545454545455,18.19715909090909,21.43806818181818,0.492,0.519,0.227,80.868,2024-07-11
Zach Bryan,Pink Skies,0.253,24.679545454545455,18.19715909090909,21.43806818181818,0.525,0.488,0.191,84.999,2024-07-11
Teddy Swims,Lose Control,0.242,24.679545454545455,18.19715909090909,21.43806818181818,0.561,0.604,0.199,159.92,2024-07-11
Myles Smith,Stargazing,0.332,24.679545454545455,18.19715909090909,21.43806818181818,0.635,0.601,0.246,123.994,2024-07-11
Noah Kahan,Stick Season,0.801,24.679545454545455,18.19715909090909,21.43806818181818,0.664,0.5,0.799,117.896,2024-07-11
Morgan Wallen,Last Night,0.488,24.679545454545455,18.19715909090909,21.43806818181818,0.492,0.673,0.413,203.812,2024-07-11
"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),0.155,24.679545454545455,18.19715909090909,21.43806818181818,0.429,0.453,0.554,77.639,2024-07-11
"Quavo, Lana Del Rey",Tough,0.211,24.679545454545455,18.19715909090909,21.43806818181818,0.582,0.557,0.452,84.989,2024-07-11
"Post Malone, Blake Shelton",Pour Me A Drink (Feat. Blake Shelton),0.861,24.679545454545455,18.19715909090909,21.43806818181818,0.577,0.904,0.0018,119.033,2024-07-11
"Taylor Swift, Post Malone",Fortnight (feat. Post Malone),0.281,24.679545454545455,18.19715909090909,21.43806818181818,0.504,0.386,0.502,192.004,2024-07-11
Billie Eilish,LUNCH,0.945,24.679545454545455,18.19715909090909,21.43806818181818,0.893,0.4,0.0452,124.987,2024-07-11
"Marshmello, Kane Brown",Miles On It,0.785,24.679545454545455,18.19715909090909,21.43806818181818,0.634,0.761,0.00537,129.963,2024-07-11
"Central Cee, Lil Baby",BAND4BAND (feat. Lil Baby),0.886,24.679545454545455,18.19715909090909,21.43806818181818,0.882,0.764,0.359,140.113,2024-07-11
"Morgan Wallen, ERNEST",Cowgirls (feat. ERNEST),0.399,24.679545454545455,18.19715909090909,21.43806818181818,0.621,0.779,0.216,172.037,2024-07-11
"Eminem, Big Sean, BabyTron",Tobey (feat. Big Sean and BabyTron),0.208,24.679545454545455,18.19715909090909,21.43806818181818,0.649,0.663,0.263,139.023,2024-07-11
Michael Marcagi,Scared To Start,0.443,24.679545454545455,18.19715909090909,21.43806818181818,0.527,0.551,0.384,148.035,2024-07-11
The Kid LAROI,GIRLS,0.797,24.679545454545455,18.19715909090909,21.43806818181818,0.731,0.734,0.0382,101.008,2024-07-11
Tommy Richman,DEVIL IS A LIE,0.613,24.679545454545455,18.19715909090909,21.43806818181818,0.904,0.452,0.174,90.026,2024-07-11
Chappell Roan,HOT TO GO!,0.957,24.679545454545455,18.19715909090909,21.43806818181818,0.742,0.757,0.0187,139.982,2024-07-11
Zach Bryan,Something in the Orange,0.148,24.679545454545455,18.19715909090909,21.43806818181818,0.369,0.192,0.555,175.212,2024-07-11
Benson Boone,Slow It Down,0.544,24.679545454545455,18.19715909090909,21.43806818181818,0.432,0.583,0.174,181.489,2024-07-11
Mark Ambor,Belong Together,0.64,24.679545454545455,18.19715909090909,21.43806818181818,0.646,0.668,0.491,90.969,2024-07-11
"David Guetta, OneRepublic",I Don't Wanna Wait,0.554,24.679545454545455,18.19715909090909,21.43806818181818,0.681,0.714,0.0375,129.976,2024-07-11
"Future, Metro Boomin, Kendrick Lamar",Like That,0.312,24.679545454545455,18.19715909090909,21.43806818181818,0.814,0.676,0.00709,162.012,2024-07-11
Artemas,i like the way you kiss me,0.747,24.679545454545455,18.19715909090909,21.43806818181818,0.599,0.946,9.38e-4,151.647,2024-07-11
Taylor Swift,Cruel Summer,0.564,24.679545454545455,18.19715909090909,21.43806818181818,0.552,0.702,0.117,169.994,2024-07-11
"Ella Langley, Riley Green",you look like you love me (feat. Riley Green),0.455,24.679545454545455,18.19715909090909,21.43806818181818,0.663,0.675,0.353,128.942,2024-07-11
Djo,End of Beginning,0.912,24.679545454545455,18.19715909090909,21.43806818181818,0.689,0.454,0.0351,159.982,2024-07-11
Luke Combs,Fast Car,0.67,24.679545454545455,18.19715909090909,21.43806818181818,0.712,0.603,0.186,97.994,2024-07-11
Ariana Grande,we can't be friends (wait for your love),0.295,24.679545454545455,18.19715909090909,21.43806818181818,0.645,0.646,0.0615,115.842,2024-07-11
Zach Bryan,Heading South,0.388,24.679545454545455,18.19715909090909,21.43806818181818,0.68,0.246,0.783,110.23,2024-07-11
"FloyyMenor, Cris Mj",Gata Only,0.669,24.679545454545455,18.19715909090909,21.43806818181818,0.791,0.499,0.446,99.986,2024-07-11
Morgan Wallen,Thinkin’ Bout Me,0.468,24.679545454545455,18.19715909090909,21.43806818181818,0.659,0.789,0.487,139.982,2024-07-11
Morgan Wallen,You Proof,0.681,24.679545454545455,18.19715909090909,21.43806818181818,0.728,0.818,0.323,119.706,2024-07-11
Tucker Wetmore,Wind Up Missin’ You,0.636,24.679545454545455,18.19715909090909,21.43806818181818,0.572,0.722,0.512,171.857,2024-07-11
Jordan Adetunji,KEHLANI,0.352,24.679545454545455,18.19715909090909,21.43806818181818,0.645,0.634,0.158,160.017,2024-07-11
Chappell Roan,Red Wine Supernova,0.709,24.679545454545455,18.19715909090909,21.43806818181818,0.657,0.82,0.0176,124.041,2024-07-11
Shaboozey,A Bar Song (Tipsy),0.599,26.7875,17.539204545454545,22.14318181818182,0.722,0.706,0.072,80.969,2024-07-12
"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),0.731,26.7875,17.539204545454545,22.14318181818182,0.638,0.855,0.00757,127.986,2024-07-12
Eminem,Renaissance,0.241,26.7875,17.539204545454545,22.14318181818182,0.562,0.901,0.0695,199.226,2024-07-12
"Eminem, White Gold",Habits,0.645,26.7875,17.539204545454545,22.14318181818182,0.824,0.878,0.169,100.005,2024-07-12
Eminem,Houdini,0.902,26.7875,17.539204545454545,22.14318181818182,0.936,0.878,0.0283,126.992,2024-07-12
Eminem,Brand New Dance,0.656,26.7875,17.539204545454545,22.14318181818182,0.808,0.705,0.368,119.977,2024-07-12
Kendrick Lamar,Not Like Us,0.214,26.7875,17.539204545454545,22.14318181818182,0.898,0.472,0.0107,101.061,2024-07-12
Eminem,Trouble,0.72,26.7875,17.539204545454545,22.14318181818182,0.706,0.85,0.0532,82.652,2024-07-12
Sabrina Carpenter,Espresso,0.69,26.7875,17.539204545454545,22.14318181818182,0.701,0.76,0.107,103.969,2024-07-12
Eminem,Evil,0.6,26.7875,17.539204545454545,22.14318181818182,0.823,0.829,0.392,80.538,2024-07-12
Sabrina Carpenter,Please Please Please,0.579,26.7875,17.539204545454545,22.14318181818182,0.669,0.586,0.274,107.071,2024-07-12
"Eminem, Sly Pyper",Lucifer,0.557,26.7875,17.539204545454545,22.14318181818182,0.665,0.808,0.0474,79.144,2024-07-12
Billie Eilish,BIRDS OF A FEATHER,0.438,26.7875,17.539204545454545,22.14318181818182,0.747,0.507,0.2,104.978,2024-07-12
"Eminem, JID",Fuel,0.117,26.7875,17.539204545454545,22.14318181818182,0.885,0.662,0.121,137.981,2024-07-12
Eminem,Antichrist,0.57,26.7875,17.539204545454545,22.14318181818182,0.867,0.887,0.0838,98.558,2024-07-12
Benson Boone,Beautiful Things,0.219,26.7875,17.539204545454545,22.14318181818182,0.472,0.471,0.151,105.029,2024-07-12
"Eminem, Big Sean, BabyTron",Tobey (feat. Big Sean and BabyTron),0.216,26.7875,17.539204545454545,22.14318181818182,0.667,0.66,0.263,139.117,2024-07-12
Morgan Wallen,Lies Lies Lies,0.382,26.7875,17.539204545454545,22.14318181818182,0.486,0.702,0.239,81.053,2024-07-12
Chappell Roan,"Good Luck, Babe!",0.785,26.7875,17.539204545454545,22.14318181818182,0.7,0.582,0.0502,116.712,2024-07-12
Eminem,Guilty Conscience 2,0.483,26.7875,17.539204545454545,22.14318181818182,0.67,0.852,0.127,164.421,2024-07-12
Tommy Richman,MILLION DOLLAR BABY,0.919,26.7875,17.539204545454545,22.14318181818182,0.852,0.697,0.0973,138.029,2024-07-12
"Eminem, Dem Jointz, Sly Pyper",Road Rage,0.328,26.7875,17.539204545454545,22.14318181818182,0.835,0.744,0.138,94.984,2024-07-12
"Eminem, Jelly Roll",Somebody Save Me,0.437,26.7875,17.539204545454545,22.14318181818182,0.577,0.657,0.697,180.727,2024-07-12
Dasha,Austin (Boots Stop Workin'),0.739,26.7875,17.539204545454545,22.14318181818182,0.756,0.672,0.464,114.935,2024-07-12
"Eminem, Skylar Grey",Temporary,0.395,26.7875,17.539204545454545,22.14318181818182,0.574,0.439,0.511,78.302,2024-07-12
Hozier,Too Sweet,0.934,26.7875,17.539204545454545,22.14318181818182,0.741,0.62,0.0295,117.038,2024-07-12
"Eminem, Ez Mil",Head Honcho,0.419,26.7875,17.539204545454545,22.14318181818182,0.66,0.716,0.0386,172.683,2024-07-12
Teddy Swims,Lose Control,0.242,26.7875,17.539204545454545,22.14318181818182,0.561,0.604,0.199,159.92,2024-07-12
Zach Bryan,28,0.435,26.7875,17.539204545454545,22.14318181818182,0.492,0.519,0.227,80.868,2024-07-12
"Eminem, White Gold",Bad One,0.484,26.7875,17.539204545454545,22.14318181818182,0.917,0.724,0.036,145.775,2024-07-12
Myles Smith,Stargazing,0.332,26.7875,17.539204545454545,22.14318181818182,0.635,0.601,0.246,123.994,2024-07-12
Eminem,Breaking News - skit,0.175,26.7875,17.539204545454545,22.14318181818182,0.456,0.95,0.809,121.822,2024-07-12
"Post Malone, Blake Shelton",Pour Me A Drink (Feat. Blake Shelton),0.861,26.7875,17.539204545454545,22.14318181818182,0.577,0.904,0.0018,119.033,2024-07-12
Noah Kahan,Stick Season,0.801,26.7875,17.539204545454545,22.14318181818182,0.664,0.5,0.799,117.896,2024-07-12
Morgan Wallen,Last Night,0.488,26.7875,17.539204545454545,22.14318181818182,0.492,0.673,0.413,203.812,2024-07-12
Zach Bryan,Pink Skies,0.253,26.7875,17.539204545454545,22.14318181818182,0.525,0.488,0.191,84.999,2024-07-12
"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),0.155,26.7875,17.539204545454545,22.14318181818182,0.429,0.453,0.554,77.639,2024-07-12
"Taylor Swift, Post Malone",Fortnight (feat. Post Malone),0.281,26.7875,17.539204545454545,22.14318181818182,0.504,0.386,0.502,192.004,2024-07-12
"Marshmello, Kane Brown",Miles On It,0.785,26.7875,17.539204545454545,22.14318181818182,0.634,0.761,0.00537,129.963,2024-07-12
"Quavo, Lana Del Rey",Tough,0.211,26.7875,17.539204545454545,22.14318181818182,0.582,0.557,0.452,84.989,2024-07-12
Eminem,Guess Who’s Back - skit,0.441,26.7875,17.539204545454545,22.14318181818182,0.422,0.234,0.021,79.664,2024-07-12
Billie Eilish,LUNCH,0.945,26.7875,17.539204545454545,22.14318181818182,0.893,0.4,0.0452,124.987,2024-07-12
"Morgan Wallen, ERNEST",Cowgirls (feat. ERNEST),0.399,26.7875,17.539204545454545,22.14318181818182,0.621,0.779,0.216,172.037,2024-07-12
"Central Cee, Lil Baby",BAND4BAND (feat. Lil Baby),0.886,26.7875,17.539204545454545,22.14318181818182,0.882,0.764,0.359,140.113,2024-07-12
Mark Ambor,Belong Together,0.64,26.7875,17.539204545454545,22.14318181818182,0.646,0.668,0.491,90.969,2024-07-12
Benson Boone,Slow It Down,0.544,26.7875,17.539204545454545,22.14318181818182,0.432,0.583,0.174,181.489,2024-07-12
Michael Marcagi,Scared To Start,0.443,26.7875,17.539204545454545,22.14318181818182,0.527,0.551,0.384,148.035,2024-07-12
Chappell Roan,HOT TO GO!,0.957,26.7875,17.539204545454545,22.14318181818182,0.742,0.757,0.0187,139.982,2024-07-12
