"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-08","2024","11","08","","15.6","","2.7","","9.1","","8.9","","0.0","","","","","","0.0","","","","36","","43",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-09","2024","11","09","","7.3","","1.6","","4.5","","13.5","","0.0","","","","","","0.0","","","","35","","43",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-10","2024","11","10","","1.8","","-2.4","","-0.3","","18.3","","0.0","","","","","","0.0","","","","15","","36",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-11","2024","11","11","","3.1","","1.0","","2.1","","15.9","","0.0","","","","","","0.0","","","","15","","31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-12","2024","11","12","","9.5","","-1.8","","3.8","","14.2","","0.0","","","","","","0.0","","","","31","","33",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-13","2024","11","13","","4.9","","-4.2","","0.3","","17.7","","0.0","","","","","","0.2","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-14","2024","11","14","","0.2","","-3.4","","-1.6","","19.6","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-15","2024","11","15","","0.4","","-2.8","","-1.2","","19.2","","0.0","","","","","","2.6","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-16","2024","11","16","","0.6","","-2.9","","-1.1","","19.1","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-17","2024","11","17","","3.1","","-4.7","","-0.8","","18.8","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-18","2024","11","18","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-19","2024","11","19","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-20","2024","11","20","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-21","2024","11","21","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-22","2024","11","22","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-23","2024","11","23","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-24","2024","11","24","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-25","2024","11","25","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-26","2024","11","26","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-27","2024","11","27","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-28","2024","11","28","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-29","2024","11","29","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-11-30","2024","11","30","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-01","2024","12","01","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-02","2024","12","02","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-03","2024","12","03","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-04","2024","12","04","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-05","2024","12","05","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-06","2024","12","06","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-07","2024","12","07","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-08","2024","12","08","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-09","2024","12","09","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-10","2024","12","10","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-11","2024","12","11","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-12","2024","12","12","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-13","2024","12","13","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-14","2024","12","14","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-15","2024","12","15","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-16","2024","12","16","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-17","2024","12","17","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-18","2024","12","18","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-19","2024","12","19","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-20","2024","12","20","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-21","2024","12","21","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-22","2024","12","22","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-23","2024","12","23","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-24","2024","12","24","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-25","2024","12","25","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-26","2024","12","26","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-27","2024","12","27","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-28","2024","12","28","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-29","2024","12","29","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-30","2024","12","30","","","","","","","","","","","","","","","","","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2024-12-31","2024","12","31","","","","","","","","","","","","","","","","","","","","","","",""
