"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-11-15","2024","11","15","","10.0","","-0.5","","4.8","","13.2","","0.0","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-11-16","2024","11","16","","13.3","","0.8","","7.1","","10.9","","0.0","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-11-17","2024","11","17","","8.1","","-2.5","","2.8","","15.2","","0.0","","","","","","1.3","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-11-18","2024","11","18","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-11-19","2024","11","19","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-11-20","2024","11","20","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-11-21","2024","11","21","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-11-22","2024","11","22","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-11-23","2024","11","23","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-11-24","2024","11","24","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-11-25","2024","11","25","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-11-26","2024","11","26","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-11-27","2024","11","27","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-11-28","2024","11","28","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-11-29","2024","11","29","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-11-30","2024","11","30","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-01","2024","12","01","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-02","2024","12","02","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-03","2024","12","03","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-04","2024","12","04","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-05","2024","12","05","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-06","2024","12","06","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-07","2024","12","07","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-08","2024","12","08","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-09","2024","12","09","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-10","2024","12","10","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-11","2024","12","11","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-12","2024","12","12","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-13","2024","12","13","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-14","2024","12","14","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-15","2024","12","15","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-16","2024","12","16","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-17","2024","12","17","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-18","2024","12","18","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-19","2024","12","19","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-20","2024","12","20","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-21","2024","12","21","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-22","2024","12","22","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-23","2024","12","23","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-24","2024","12","24","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-25","2024","12","25","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-26","2024","12","26","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-27","2024","12","27","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-28","2024","12","28","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-29","2024","12","29","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-30","2024","12","30","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-12-31","2024","12","31","","","","","","","","","","","","","","","","","","","","","","",""
